budget_ratio,layer,mode,selected_tokens,selected_ratio,candidate_mass,gold_topk_recall,oracle_out_mse,oracle_out_cosine,selective_recompute_mse,selective_recompute_cosine
0.3,15,sender_kxreceived,139.759765625,0.2729682922363281,0.3196505308151245,0.4390716552734375,0.03819407895207405,0.7631591558456421,0.03467555670067668,0.8635934889316559
0.3,15,sender_kxreceived_block,160.0,0.3125,0.7447573989629745,0.6298370361328125,0.005751941702328622,0.9111942872405052,0.005751941760536283,0.9111942872405052
0.3,15,sender_received,138.90234375,0.27129364013671875,0.32120078802108765,0.44207000732421875,0.037954716477543116,0.7662054896354675,0.03443619515746832,0.8666398674249649
0.3,15,sender_received_block,160.0,0.3125,0.7393454909324646,0.6252822875976562,0.005738380190450698,0.9112681150436401,0.005738380190450698,0.9112681150436401
0.3,15,uniform_block,160.0,0.3125,0.6203728541731834,0.6014852523803711,0.005073855514638126,0.9280813485383987,0.005073855514638126,0.9280813410878181
0.4,0,random_block,192.0,0.375,0.3755001239478588,0.3753347396850586,0.000147293312693364,0.8843310698866844,0.00018456567886460107,0.9335913732647896
0.4,0,random_token,205.0,0.400390625,0.4000796154141426,0.40024757385253906,0.00018182855455961544,0.9383034259080887,0.00018526571147958748,0.9382362440228462
0.4,0,recent_block,192.0,0.375,0.07404243387281895,0.04513072967529297,0.0005492434647749178,0.32785410061478615,0.0006630513162235729,0.7318709120154381
0.4,0,recent_token,205.0,0.400390625,0.08552017249166965,0.05836200714111328,0.0005367282501538284,0.347008865326643,0.0006478234499809332,0.7333657518029213
0.4,0,sender_attn_block,192.0,0.375,0.763814888894558,0.8304777145385742,1.5876054703767295e-05,0.9878043681383133,1.587605402164627e-05,0.9878043681383133
0.4,0,sender_k_norm,149.40576171875,0.2918081283569336,0.25386741757392883,0.2500457763671875,0.0008797986010904424,0.5072917938232422,0.0008888343581929803,0.6068565994501114
0.4,0,sender_k_norm_block,192.0,0.375,0.6168073639273643,0.6624784469604492,4.564278879115591e-05,0.9606582075357437,5.219617787588504e-05,0.9698667153716087
0.4,0,sender_kxreceived,149.512939453125,0.29201745986938477,0.49394863843917847,0.61444091796875,0.00029114085191395134,0.8075193166732788,0.0002981966135848779,0.9067384600639343
0.4,0,sender_kxreceived_block,192.0,0.375,0.7701283395290375,0.860560417175293,1.679950855759671e-05,0.9866827875375748,1.679950855759671e-05,0.9866827875375748
0.4,0,sender_received,154.3359375,0.3014373779296875,0.5207055807113647,0.66461181640625,0.0002792965569824446,0.815729022026062,0.00028635230410145596,0.9149482771754265
0.4,0,sender_received_block,192.0,0.375,0.7701283395290375,0.860560417175293,1.679950855759671e-05,0.9866827875375748,1.679950855759671e-05,0.9866827875375748
0.4,0,uniform_block,192.0,0.375,0.5187679827213287,0.5604581832885742,2.6716779757407494e-05,0.9847918599843979,2.6716779075286468e-05,0.9847918599843979
0.4,4,random_block,192.0,0.375,0.37535352259874344,0.37636375427246094,0.003208210750017315,0.8491069450974464,0.003456372069194913,0.8919937908649445
0.4,4,random_token,205.0,0.400390625,0.40022170171141624,0.40030765533447266,0.003382228227565065,0.9041303247213364,0.0034281512489542365,0.9033306911587715
0.4,4,recent_block,192.0,0.375,0.06346669979393482,0.06848907470703125,0.007615815382450819,0.31555499881505966,0.006369430630002171,0.7454427257180214
0.4,4,recent_token,205.0,0.400390625,0.07358779385685921,0.0829305648803711,0.007762386347167194,0.3340747207403183,0.006610001786611974,0.743950791656971
0.4,4,sender_attn_block,192.0,0.375,0.7611492052674294,0.7768106460571289,0.0010015461884904653,0.9673639088869095,0.0010015461448347196,0.9673639014363289
0.4,4,sender_k_norm,162.802978515625,0.3179745674133301,0.2743249535560608,0.33885955810546875,0.010080043808557093,0.6587700843811035,0.009418219677172601,0.7757943943142891
0.4,4,sender_k_norm_block,192.0,0.375,0.5062976479530334,0.5267877578735352,0.0029355522710829973,0.8813450634479523,0.003160434280289337,0.9104288145899773
0.4,4,sender_kxreceived,157.229736328125,0.30708932876586914,0.4828717112541199,0.610595703125,0.005197446036618203,0.7754892706871033,0.004457817762158811,0.8934804499149323
0.4,4,sender_kxreceived_block,192.0,0.375,0.798497349023819,0.7906427383422852,0.0006304616836132482,0.9631027355790138,0.0006304616690613329,0.9631027355790138
0.4,4,sender_received,156.05078125,0.30478668212890625,0.48412024974823,0.6086578369140625,0.005168373405467719,0.7760292291641235,0.00442874530563131,0.8940204158425331
0.4,4,sender_received_block,192.0,0.375,0.798497349023819,0.7906427383422852,0.0006304616836132482,0.9631027355790138,0.0006304616690613329,0.9631027355790138
0.4,4,uniform_block,192.0,0.375,0.5885485708713531,0.5833139419555664,0.0008297037857118994,0.9474797397851944,0.0008297037857118994,0.9474797397851944
0.4,8,random_block,192.0,0.375,0.37534116581082344,0.375152587890625,0.008422366925515234,0.7782130613923073,0.00892788008786738,0.8095493316650391
0.4,8,random_token,205.0,0.400390625,0.4002540558576584,0.4001960754394531,0.006890132208354771,0.8670146241784096,0.006941018742509186,0.8668541088700294
0.4,8,recent_block,192.0,0.375,0.08278217073529959,0.1276082992553711,0.01606522756628692,0.28661370277404785,0.015853413846343756,0.6110963895916939
0.4,8,recent_token,205.0,0.400390625,0.09115378651767969,0.1405029296875,0.016617586836218834,0.3044605292379856,0.016475722659379244,0.6126061826944351
0.4,8,sender_attn_block,192.0,0.375,0.7797876745462418,0.733241081237793,0.0020741276966873556,0.9283844605088234,0.0020741275511682034,0.9283844381570816
0.4,8,sender_k_norm,171.9130859375,0.3357677459716797,0.3192704916000366,0.4282073974609375,0.011472890735603869,0.6993554830551147,0.010788512066937983,0.7956652641296387
0.4,8,sender_k_norm_block,192.0,0.375,0.6736062616109848,0.611323356628418,0.002952075534267351,0.9007096961140633,0.0029853127780370414,0.9045803397893906
0.4,8,sender_kxreceived,162.26708984375,0.3169279098510742,0.4336773157119751,0.5356826782226562,0.00978565204422921,0.727706789970398,0.009042406571097672,0.8239975869655609
0.4,8,sender_kxreceived_block,192.0,0.375,0.7423477619886398,0.6239347457885742,0.00325921896728687,0.8777959942817688,0.0032592189381830394,0.8777959942817688
0.4,8,sender_received,160.337890625,0.3131599426269531,0.4297387897968292,0.520477294921875,0.00976164627354592,0.7285255193710327,0.009018400800414383,0.8248162865638733
0.4,8,sender_received_block,192.0,0.375,0.7423477619886398,0.6239347457885742,0.00325921896728687,0.8777959942817688,0.0032592189381830394,0.8777959942817688
0.4,8,uniform_block,192.0,0.375,0.6016835197806358,0.5371503829956055,0.002394740760792047,0.9057602807879448,0.0023947408189997077,0.9057602807879448
0.4,12,random_block,192.0,0.375,0.3757221885025501,0.37516021728515625,0.00793750595767051,0.7778600975871086,0.008253614185377955,0.8092885166406631
0.4,12,random_token,205.0,0.400390625,0.40099771693348885,0.4006052017211914,0.008264077943749726,0.8361250460147858,0.008324811817146838,0.8351055458188057
