candidate_budget,sender,receiver,sender_layer,receiver_layer,oracle_mass,gold_topk_recall,oracle_attn_l1,oracle_output_mse,oracle_output_cosine
16,qwen_sender,qwen_receiver,15,15,0.4618329703807831,0.38421630859375,0.9991468191146851,4.4138689041137695,0.642210841178894
16,qwen_sender,llama32_1b,0,0,0.12631738744676113,0.11814022064208984,1.747365266084671,0.0003428351519687567,0.8472504764795303
16,qwen_sender,llama32_1b,4,4,0.10789959970861673,0.13423728942871094,1.784200832247734,0.008471573470160365,0.7882963642477989
16,qwen_sender,llama32_1b,8,8,0.11939379759132862,0.15631866455078125,1.7612124383449554,0.017381467623636127,0.6714275404810905
16,qwen_sender,llama32_1b,12,12,0.13482710532844067,0.17331695556640625,1.7303457707166672,0.0191637824755162,0.7026208490133286
16,qwen_sender,llama32_1b,15,15,0.09783053770661354,0.12371349334716797,1.8043389171361923,0.07574859447777271,0.718187727034092
16,qwen_receiver,qwen_sender,0,0,0.14895333349704742,0.4564208984375,1.7020933628082275,0.010853137820959091,0.6214848756790161
16,qwen_receiver,qwen_sender,4,4,0.16585363447666168,0.33709716796875,1.668292760848999,0.04141698032617569,0.6796193718910217
16,qwen_receiver,qwen_sender,8,8,0.3695361018180847,0.4096527099609375,1.260927677154541,0.2325548231601715,0.8667901158332825
16,qwen_receiver,qwen_sender,12,12,0.4229857325553894,0.3154449462890625,1.138291358947754,3.5677428245544434,0.877013087272644
16,qwen_receiver,qwen_sender,15,15,0.352053701877594,0.3311309814453125,1.295892596244812,0.7768192291259766,0.7345616817474365
16,qwen_receiver,llama32_1b,0,0,0.1273027677088976,0.1138601303100586,1.7453944683074951,0.00043979523252346553,0.831043541431427
16,qwen_receiver,llama32_1b,4,4,0.11353905685245991,0.15282630920410156,1.7729218900203705,0.008643183391541243,0.7924199253320694
16,qwen_receiver,llama32_1b,8,8,0.10658144112676382,0.14011478424072266,1.7868370860815048,0.017657015239819884,0.7097269743680954
16,qwen_receiver,llama32_1b,12,12,0.09683389775454998,0.1328411102294922,1.8063322007656097,0.021618568105623126,0.7031129896640778
16,qwen_receiver,llama32_1b,15,15,0.10247098095715046,0.12014102935791016,1.7950580567121506,0.07824571058154106,0.7300684377551079
16,llama32_1b,qwen_sender,0,0,0.13946928083896637,0.192047119140625,1.7210615277290344,0.0007317011331906542,0.937190942466259
16,llama32_1b,qwen_sender,4,4,0.13914992101490498,0.12966156005859375,1.7217001914978027,0.005495961639098823,0.921150766313076
16,llama32_1b,qwen_sender,8,8,0.10547611303627491,0.11522483825683594,1.7125142067670822,4.128498315811157,0.6231489926576614
16,llama32_1b,qwen_sender,12,12,0.09610908944159746,0.13258743286132812,1.5286094099283218,30.874409198760986,0.4801236465573311
16,llama32_1b,qwen_sender,15,15,0.13153633289039135,0.1305694580078125,1.7369272708892822,1.0301422625780106,0.6174048781394958
16,llama32_1b,qwen_receiver,0,0,0.13880600407719612,0.144287109375,1.7223880141973495,0.0007483416484319605,0.9435722678899765
16,llama32_1b,qwen_receiver,4,4,0.13790304027497768,0.1255931854248047,1.7241939306259155,0.010334148886613548,0.9077076613903046
16,llama32_1b,qwen_receiver,8,8,0.13161421194672585,0.11908531188964844,1.494714006781578,11.427280306816101,0.5070357248187065
16,llama32_1b,qwen_receiver,12,12,0.10527773480862379,0.120880126953125,1.3002793341875076,105.8967514038086,0.304748248308897
16,llama32_1b,qwen_receiver,15,15,0.1649932935833931,0.15140914916992188,1.3001353740692139,6.970105528831482,0.41983481869101524
32,qwen_sender,qwen_receiver,0,0,0.25240540504455566,0.6458740234375,1.4951891899108887,0.006390300579369068,0.7237477898597717
32,qwen_sender,qwen_receiver,4,4,0.32249733805656433,0.5605926513671875,1.3550053834915161,0.0363130196928978,0.8077763319015503
